lotus_id,inchikey,smiles,class_np,family,genus,species,ref_id,source,accepted_rank,tax_status,original_name,accepted_name
LTS0117177,ACNNVOPYPNMOSB-UHFFFAOYSA-N,CC1(C)C=Cc2cc(-c3coc4c5c(cc(O)c4c3=O)OC(C)(C)C=C5)ccc2O1,Isoflavones,Fabaceae,Maackia,Maackia amurensis,10.1248/CPB.57.302,GBIF Backbone Taxonomy,species,accepted,Maackia amurensis,Maackia amurensis
LTS0117177,ACNNVOPYPNMOSB-UHFFFAOYSA-N,CC1(C)C=Cc2cc(-c3coc4c5c(cc(O)c4c3=O)OC(C)(C)C=C5)ccc2O1,Isoflavones,Fabaceae,Ulex,Ulex europaeus,10.1016/0031-9422(90)85444-K,GBIF Backbone Taxonomy,species,accepted,Ulex europaeus,Ulex europaeus
LTS0011339,ACOHLNQHKFHTDV-RLVVTOTISA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,Flavanones,Theaceae,Camellia,Camellia sinensis,10.3987/COM-07-11028,GBIF Backbone Taxonomy,species,accepted,Camellia sinensis,Camellia sinensis
LTS0201884,ACOHLNQHKFHTDV-UHFFFAOYSA-N,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(COC3OCC(O)C(O)C3O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,Flavanones,Theaceae,Camellia,Camellia sinensis,10.3987/COM-07-11028,GBIF Backbone Taxonomy,species,accepted,Camellia sinensis,Camellia sinensis
LTS0172018,ACPQNZRBESJWHB-UHFFFAOYSA-N,C=CC(C)(C)c1cc(-c2coc3c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c3c2=O)ccc1O,Isoflavones,Fabaceae,Flemingia,Flemingia macrophylla,10.1055/S-2005-871297,GBIF Backbone Taxonomy,species,accepted,Flemingia macrophylla,Flemingia macrophylla
LTS0184307,ACVUCXHKACKHFE-INIZCTEOSA-N,CC1(C)CCc2c(cc(O)c3c2O[C@H](c2ccc(O)cc2O)CC3=O)O1,Flavanones,Fabaceae,Sophora,Sophora koreensis,10.1016/0031-9422(93)85057-X,GBIF Backbone Taxonomy,species,accepted,Sophora koreensis,Sophora koreensis
LTS0153553,ACVUCXHKACKHFE-MRXNPFEDSA-N,CC1(C)CCc2c(cc(O)c3c2O[C@@H](c2ccc(O)cc2O)CC3=O)O1,Flavanones,Fabaceae,Sophora,Sophora koreensis,10.1016/0031-9422(93)85057-X,GBIF Backbone Taxonomy,species,accepted,Sophora koreensis,Sophora koreensis
LTS0052450,ACVUCXHKACKHFE-UHFFFAOYSA-N,CC1(C)CCc2c(cc(O)c3c2OC(c2ccc(O)cc2O)CC3=O)O1,Flavanones,Fabaceae,Sophora,Sophora koreensis,10.1016/0031-9422(93)85057-X,GBIF Backbone Taxonomy,species,accepted,Sophora koreensis,Sophora koreensis
LTS0234051,ACWNFYVDJXNVHA-UHFFFAOYSA-N,COc1c(C)c(O)c(C(=O)CCc2ccc(O)cc2)c(O)c1Cc1c(O)cc(O)c2c(=O)c(OC)c(-c3ccccc3)oc12,Chalcones,Pteridaceae,Pentagramma,Pentagramma triangularis,10.1016/S0031-9422(96)00597-3,GBIF Backbone Taxonomy,species,accepted,Pentagramma triangularis,Pentagramma triangularis
LTS0091273,ACXGNNSXQDOXDD-BTYIYWSLSA-N,OCC(=CCc1cc2c(cc1O)OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4)CO,Pterocarpan,Fabaceae,Harpalyce,Harpalyce brasiliana,10.1002/MRC.2269,GBIF Backbone Taxonomy,species,accepted,Harpalyce brasiliana,Harpalyce brasiliana
LTS0149773,ACXGNNSXQDOXDD-UHFFFAOYSA-N,OCC(=CCc1cc2c(cc1O)OCC1c3cc4c(cc3OC21)OCO4)CO,Pterocarpan,Fabaceae,Harpalyce,Harpalyce brasiliana,10.1002/MRC.2269,GBIF Backbone Taxonomy,species,accepted,Harpalyce brasiliana,Harpalyce brasiliana
LTS0051066,ACXXSEDDPWHZAU-DHIUTWEWSA-N,COc1ccc([C@H]2Oc3c(CC=C(C)C)c4c(c(O)c3C(=O)[C@H]2O)C=CC(C)(C)O4)cc1,Dihydroflavonols,Fabaceae,Eriosema,Eriosema chinense,10.1021/NP900021H,GBIF Backbone Taxonomy,species,accepted,Eriosema chinense,Eriosema chinense
LTS0051066,ACXXSEDDPWHZAU-DHIUTWEWSA-N,COc1ccc([C@H]2Oc3c(CC=C(C)C)c4c(c(O)c3C(=O)[C@H]2O)C=CC(C)(C)O4)cc1,Dihydroflavonols,Fabaceae,Vigna,Vigna unguiculata,10.1021/NP900021H,GBIF Backbone Taxonomy,species,accepted,Vigna unguiculata,Vigna unguiculata
LTS0111513,ACXXSEDDPWHZAU-GOTSBHOMSA-N,COc1ccc([C@@H]2Oc3c(CC=C(C)C)c4c(c(O)c3C(=O)[C@@H]2O)C=CC(C)(C)O4)cc1,Dihydroflavonols,Fabaceae,Eriosema,Eriosema chinense,10.1021/NP900021H,GBIF Backbone Taxonomy,species,accepted,Eriosema chinense,Eriosema chinense
LTS0146336,ACXXSEDDPWHZAU-PKTZIBPZSA-N,COc1ccc([C@@H]2Oc3c(CC=C(C)C)c4c(c(O)c3C(=O)[C@H]2O)C=CC(C)(C)O4)cc1,Dihydroflavonols,Fabaceae,Eriosema,Eriosema chinense,10.1021/NP900021H,GBIF Backbone Taxonomy,species,accepted,Eriosema chinense,Eriosema chinense
LTS0025706,ACXXSEDDPWHZAU-UHFFFAOYSA-N,COc1ccc(C2Oc3c(CC=C(C)C)c4c(c(O)c3C(=O)C2O)C=CC(C)(C)O4)cc1,Dihydroflavonols,Fabaceae,Eriosema,Eriosema chinense,10.1021/NP900021H,GBIF Backbone Taxonomy,species,accepted,Eriosema chinense,Eriosema chinense
LTS0173097,ACXXSEDDPWHZAU-XZOQPEGZSA-N,COc1ccc([C@H]2Oc3c(CC=C(C)C)c4c(c(O)c3C(=O)[C@@H]2O)C=CC(C)(C)O4)cc1,Dihydroflavonols,Fabaceae,Eriosema,Eriosema chinense,10.1021/NP900021H,GBIF Backbone Taxonomy,species,accepted,Eriosema chinense,Eriosema chinense
LTS0173097,ACXXSEDDPWHZAU-XZOQPEGZSA-N,COc1ccc([C@H]2Oc3c(CC=C(C)C)c4c(c(O)c3C(=O)[C@@H]2O)C=CC(C)(C)O4)cc1,Dihydroflavonols,Fabaceae,Vigna,Vigna unguiculata,10.1021/NP900021H,GBIF Backbone Taxonomy,species,accepted,Vigna unguiculata,Vigna unguiculata
LTS0223372,ACYJGXHSBCMABJ-ILNKLFLFSA-N,COc1ccc(-c2coc3cc(O[C@H]4O[C@@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@@H](O)[C@@H]4O)c(OC)c(OC)c3c2=O)cc1,Isoflavones,Fabaceae,Baphia,Baphia pubescens,10.1021/NP8005138,GBIF Backbone Taxonomy,species,accepted,Baphia pubescens,Baphia pubescens
LTS0112130,ACYJGXHSBCMABJ-RMRQORCVSA-N,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c(OC)c3c2=O)cc1,Isoflavones,Fabaceae,Baphia,Baphia pubescens,10.1021/NP8005138,GBIF Backbone Taxonomy,species,accepted,Baphia pubescens,Baphia pubescens
LTS0204212,ACYJGXHSBCMABJ-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(OC)c3c2=O)cc1,Isoflavones,Fabaceae,Baphia,Baphia pubescens,10.1021/NP8005138,GBIF Backbone Taxonomy,species,accepted,Baphia pubescens,Baphia pubescens
LTS0247444,ADFRCNLBRJARNV-MHDKHVFCSA-N,COc1cc([C@@]23Oc4cc(O)cc(O)c4[C@@H]([C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C(C)=O)O3)cc(O)c1O,Flavan-3-ols,Vitaceae,Vitis,Vitis vinifera,10.1016/0040-4039(96)01761-3,GBIF Backbone Taxonomy,species,accepted,Vitis vinifera,Vitis vinifera
LTS0271007,ADFZZQAJJGHYDR-IBGZPJMESA-N,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)c(O)c1)CC2=O,Flavanones,Asteraceae,Flourensia,Flourensia fiebrigii,10.1016/J.PHYTOCHEM.2007.01.004,GBIF Backbone Taxonomy,species,accepted,Flourensia fiebrigii,Flourensia fiebrigii
LTS0259486,ADFZZQAJJGHYDR-UHFFFAOYSA-N,CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)c(O)c1)CC2=O,Flavanones,Asteraceae,Flourensia,Flourensia fiebrigii,10.1016/J.PHYTOCHEM.2007.01.004,GBIF Backbone Taxonomy,species,accepted,Flourensia fiebrigii,Flourensia fiebrigii
LTS0107450,ADHYECILSBTSIG-UHFFFAOYSA-N,COc1cc(OC)c(OC)c(O)c1CCC(=O)c1ccccc1,Chalcones,Annonaceae,Fissistigma,Fissistigma oblongum,10.1016/S0031-9422(99)00570-1,GBIF Backbone Taxonomy,species,synonym,Fissistigma bracteolatum,Fissistigma oblongum
LTS0107450,ADHYECILSBTSIG-UHFFFAOYSA-N,COc1cc(OC)c(OC)c(O)c1CCC(=O)c1ccccc1,Chalcones,Annonaceae,Uvaria,Uvaria welwitschii,10.1007/S11418-010-0498-2,GBIF Backbone Taxonomy,species,accepted,Uvaria welwitschii,Uvaria welwitschii
LTS0148345,ADIMMCHZVYYGPW-MSOLQXFVSA-N,COc1cc(OC)c2c(c1CC=C(C)C)O[C@H](c1ccccc1)C[C@H]2O,Flavandiols,Fabaceae,Tephrosia,Tephrosia major,10.1515/ZNC-2002-7-805,GBIF Backbone Taxonomy,species,accepted,Tephrosia major,Tephrosia major
LTS0148345,ADIMMCHZVYYGPW-MSOLQXFVSA-N,COc1cc(OC)c2c(c1CC=C(C)C)O[C@H](c1ccccc1)C[C@H]2O,Flavandiols,Fabaceae,Tephrosia,Tephrosia tepicana,10.1016/S0031-9422(97)80029-5,GBIF Backbone Taxonomy,species,accepted,Tephrosia tepicana,Tephrosia tepicana
LTS0148345,ADIMMCHZVYYGPW-MSOLQXFVSA-N,COc1cc(OC)c2c(c1CC=C(C)C)O[C@H](c1ccccc1)C[C@H]2O,Flavandiols,Fabaceae,Tephrosia,Tephrosia watsoniana,10.1016/S0031-9422(00)83182-9,GBIF Backbone Taxonomy,species,accepted,Tephrosia watsoniana,Tephrosia watsoniana
LTS0044331,ADIMMCHZVYYGPW-ROUUACIJSA-N,COc1cc(OC)c2c(c1CC=C(C)C)O[C@H](c1ccccc1)C[C@@H]2O,Flavandiols,Fabaceae,Tephrosia,Tephrosia quercetorum,10.1016/0031-9422(88)80699-X,GBIF Backbone Taxonomy,species,accepted,Tephrosia quercetorum,Tephrosia quercetorum
LTS0056571,ADIMMCHZVYYGPW-UHFFFAOYSA-N,COc1cc(OC)c2c(c1CC=C(C)C)OC(c1ccccc1)CC2O,Flavandiols,Fabaceae,Tephrosia,Tephrosia quercetorum,10.1016/0031-9422(88)80699-X,GBIF Backbone Taxonomy,species,accepted,Tephrosia quercetorum,Tephrosia quercetorum
LTS0056571,ADIMMCHZVYYGPW-UHFFFAOYSA-N,COc1cc(OC)c2c(c1CC=C(C)C)OC(c1ccccc1)CC2O,Flavandiols,Fabaceae,Tephrosia,Tephrosia watsoniana,10.1016/S0031-9422(00)83182-9,GBIF Backbone Taxonomy,species,accepted,Tephrosia watsoniana,Tephrosia watsoniana
LTS0065117,ADJGLONWRMEELF-NEEZJNSISA-N,Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(CO)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c1O[C@H](c1ccccc1)C[C@H]2O,Flavandiols,Thelypteridaceae,Pakau,Pakau pennigera,10.1071/C96108,GBIF Backbone Taxonomy,species,synonym,Pneumatopteris pennigera,Pakau pennigera
LTS0230647,ADJGLONWRMEELF-UHFFFAOYSA-N,Cc1c(OC2OC(CO)C(O)C(O)C2O)c(CO)c(OC2OC(CO)C(O)C(O)C2O)c2c1OC(c1ccccc1)CC2O,Flavandiols,Thelypteridaceae,Pakau,Pakau pennigera,10.1071/C96108,GBIF Backbone Taxonomy,species,synonym,Pneumatopteris pennigera,Pakau pennigera
LTS0001753,ADJGLONWRMEELF-YCZNUOTMSA-N,Cc1c(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)c(CO)c(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)c2c1O[C@H](c1ccccc1)C[C@H]2O,Flavandiols,Thelypteridaceae,Pakau,Pakau pennigera,10.1071/C96108,GBIF Backbone Taxonomy,species,synonym,Pneumatopteris pennigera,Pakau pennigera
LTS0095573,ADKHKBZKHGJXDZ-ATEOAPGCSA-N,COc1c(O)cc([C@H]2Oc3c(c(O)cc(O)c3C3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3O)C[C@H]2O)cc1O,Proanthocyanins,Celastraceae,Gymnosporia,Gymnosporia senegalensis,10.1002/(SICI)1099-1573(199902)13:1<31::AID-PTR381>3.0.CO;2-C,GBIF Backbone Taxonomy,species,accepted,Gymnosporia senegalensis,Gymnosporia senegalensis
LTS0155316,ADKHKBZKHGJXDZ-NFJBMHMQSA-N,COc1c(O)cc([C@H]2Oc3c(c(O)cc(O)c3[C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3O)C[C@H]2O)cc1O,Proanthocyanins,Celastraceae,Gymnosporia,Gymnosporia senegalensis,10.1016/S0031-9422(98)00571-8,GBIF Backbone Taxonomy,species,accepted,Gymnosporia senegalensis,Gymnosporia senegalensis
LTS0086178,ADKHKBZKHGJXDZ-UHFFFAOYSA-N,COc1c(O)cc(C2Oc3c(c(O)cc(O)c3C3c4c(O)cc(O)cc4OC(c4ccc(O)c(O)c4)C3O)CC2O)cc1O,Proanthocyanins,Celastraceae,Gymnosporia,Gymnosporia senegalensis,10.1016/S0031-9422(98)00571-8,GBIF Backbone Taxonomy,species,accepted,Gymnosporia senegalensis,Gymnosporia senegalensis
LTS0234637,ADKPZCOYGZJTBN-UHFFFAOYSA-N,COc1cc(O)cc(-c2coc3cc(O)cc(O)c3c2=O)c1,Isoflavones,Fabaceae,Trigonella,Trigonella foenum-graecum,10.1007/S11418-010-0407-8,GBIF Backbone Taxonomy,species,accepted,Trigonella foenum-graecum,Trigonella foenum-graecum
LTS0141934,ADRQFDIWPRFKSP-RUDMXATFSA-N,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,Chalcones,Asteraceae,Artemisia,Artemisia palustris,10.1016/S0031-9422(00)83171-4,GBIF Backbone Taxonomy,species,accepted,Artemisia palustris,Artemisia palustris
LTS0141934,ADRQFDIWPRFKSP-RUDMXATFSA-N,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,Chalcones,Fabaceae,Astragalus,Astragalus laxmannii,10.1016/J.FOODCHEM.2011.09.021,GBIF Backbone Taxonomy,species,accepted,Astragalus laxmannii,Astragalus laxmannii
LTS0141934,ADRQFDIWPRFKSP-RUDMXATFSA-N,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,Chalcones,Fabaceae,Lathyrus,Lathyrus oleraceus,10.1021/JF300824D,GBIF Backbone Taxonomy,species,synonym,Pisum sativum,Lathyrus oleraceus
LTS0141934,ADRQFDIWPRFKSP-RUDMXATFSA-N,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,Chalcones,Fabaceae,Mimosa,Mimosa tenuiflora,10.1248/CPB.54.1728,GBIF Backbone Taxonomy,species,accepted,Mimosa tenuiflora,Mimosa tenuiflora
LTS0141934,ADRQFDIWPRFKSP-RUDMXATFSA-N,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,Chalcones,Fabaceae,Schnella,Schnella guianensis,10.1016/0031-9422(88)80455-2,GBIF Backbone Taxonomy,species,synonym,Bauhinia guianensis,Schnella guianensis
LTS0098030,ADRQFDIWPRFKSP-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,Chalcones,Asteraceae,Artemisia,Artemisia palustris,10.1016/S0031-9422(00)83171-4,GBIF Backbone Taxonomy,species,accepted,Artemisia palustris,Artemisia palustris
LTS0098030,ADRQFDIWPRFKSP-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,Chalcones,Fabaceae,Astragalus,Astragalus laxmannii,10.1016/J.FOODCHEM.2011.09.021,GBIF Backbone Taxonomy,species,accepted,Astragalus laxmannii,Astragalus laxmannii
LTS0098030,ADRQFDIWPRFKSP-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,Chalcones,Fabaceae,Lathyrus,Lathyrus oleraceus,10.1021/JF300824D,GBIF Backbone Taxonomy,species,synonym,Pisum sativum,Lathyrus oleraceus
LTS0098030,ADRQFDIWPRFKSP-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,Chalcones,Fabaceae,Mimosa,Mimosa tenuiflora,10.1248/CPB.54.1728,GBIF Backbone Taxonomy,species,accepted,Mimosa tenuiflora,Mimosa tenuiflora
LTS0098030,ADRQFDIWPRFKSP-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,Chalcones,Fabaceae,Schnella,Schnella guianensis,10.1016/0031-9422(88)80455-2,GBIF Backbone Taxonomy,species,synonym,Bauhinia guianensis,Schnella guianensis
LTS0071601,ADRVNXBAWSRFAJ-GXTWGEPZSA-N,Oc1cc(O)c2c(c1)C[C@H](O)[C@@H](c1ccc(O)c(O)c1)O2,Flavan-3-ols,Fabaceae,Leucaena,Leucaena leucocephala,10.1021/JF991382Z,GBIF Backbone Taxonomy,species,accepted,Leucaena leucocephala,Leucaena leucocephala
LTS0071601,ADRVNXBAWSRFAJ-GXTWGEPZSA-N,Oc1cc(O)c2c(c1)C[C@H](O)[C@@H](c1ccc(O)c(O)c1)O2,Flavan-3-ols,Polygonaceae,Fagopyrum,Fagopyrum esculentum,10.1016/0031-9422(92)80267-I,GBIF Backbone Taxonomy,species,accepted,Fagopyrum esculentum,Fagopyrum esculentum
LTS0150735,ADRVNXBAWSRFAJ-TZMCWYRMSA-N,Oc1cc(O)c2c(c1)C[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,Flavan-3-ols,Fabaceae,Leucaena,Leucaena leucocephala,10.1021/JF991382Z,GBIF Backbone Taxonomy,species,accepted,Leucaena leucocephala,Leucaena leucocephala
LTS0257019,ADRVNXBAWSRFAJ-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)CC(O)C(c1ccc(O)c(O)c1)O2,Flavan-3-ols,Fabaceae,Leucaena,Leucaena leucocephala,10.1021/JF991382Z,GBIF Backbone Taxonomy,species,accepted,Leucaena leucocephala,Leucaena leucocephala
LTS0257019,ADRVNXBAWSRFAJ-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)CC(O)C(c1ccc(O)c(O)c1)O2,Flavan-3-ols,Polygonaceae,Fagopyrum,Fagopyrum esculentum,10.1016/0031-9422(92)80267-I,GBIF Backbone Taxonomy,species,accepted,Fagopyrum esculentum,Fagopyrum esculentum
LTS0193691,ADSYMQORONDIDD-UHFFFAOYSA-N,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3O2)cc1O,Flavanones,Scrophulariaceae,Buddleja,Buddleja parviflora,10.1016/S0305-1978(97)84855-7,GBIF Backbone Taxonomy,species,accepted,Buddleja parviflora,Buddleja parviflora
LTS0134734,ADSYMQORONDIDD-ZJHVPRRPSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,Flavanones,Lamiaceae,Cunila,Cunila,10.1007/S00299-018-2303-8,GBIF Backbone Taxonomy,genus,accepted,Cunila,Cunila
LTS0134734,ADSYMQORONDIDD-ZJHVPRRPSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,Flavanones,Rutaceae,Citrus,Citrus × aurantium nothof. aurantium,10.1021/JF00035A021,GBIF Backbone Taxonomy,form,synonym,Citrus aurantium,Citrus × aurantium nothof. aurantium
LTS0230825,ADVQDJMRDIRSLK-QMCAAQAGSA-N,COc1ccc(CCC(=O)c2ccc(O)cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,Chalcones,Fabaceae,Cheniella,Cheniella glauca,10.1248/CPB.57.628,GBIF Backbone Taxonomy,species,synonym,Bauhinia glauca,Cheniella glauca
LTS0182324,ADVQDJMRDIRSLK-UHFFFAOYSA-N,COc1ccc(CCC(=O)c2ccc(O)cc2OC2OC(CO)C(O)C(O)C2O)cc1,Chalcones,Fabaceae,Cheniella,Cheniella glauca,10.1248/CPB.57.628,GBIF Backbone Taxonomy,species,synonym,Bauhinia glauca,Cheniella glauca
LTS0182997,ADVSBKKAOLGTQF-UHFFFAOYSA-N,COc1cc(OC)c(-c2coc3cc(OC)c(OC)cc3c2=O)cc1OC,Isoflavones,Fabaceae,Ateleia,Ateleia herbert-smithii,10.1021/NP020425U,GBIF Backbone Taxonomy,species,accepted,Ateleia herbert-smithii,Ateleia herbert-smithii
LTS0182997,ADVSBKKAOLGTQF-UHFFFAOYSA-N,COc1cc(OC)c(-c2coc3cc(OC)c(OC)cc3c2=O)cc1OC,Isoflavones,Fabaceae,Cordyla,Cordyla africana,10.1039/P19730002222,GBIF Backbone Taxonomy,species,accepted,Cordyla africana,Cordyla africana
LTS0040237,ADVVUFYZTDQZLS-CYBMUJFWSA-N,CC1(C)C=Cc2c(ccc3c2OC[C@H](c2cc4c(cc2O)OCO4)C3)O1,Isoflavanones,Fabaceae,Dalbergia,Dalbergia hupeana,10.1248/CPB.37.2136,GBIF Backbone Taxonomy,species,accepted,Dalbergia hupeana,Dalbergia hupeana
LTS0040237,ADVVUFYZTDQZLS-CYBMUJFWSA-N,CC1(C)C=Cc2c(ccc3c2OC[C@H](c2cc4c(cc2O)OCO4)C3)O1,Isoflavanones,Fabaceae,Dalbergia,Dalbergia nitidula,10.1039/P19780000137,GBIF Backbone Taxonomy,species,accepted,Dalbergia nitidula,Dalbergia nitidula
LTS0040237,ADVVUFYZTDQZLS-CYBMUJFWSA-N,CC1(C)C=Cc2c(ccc3c2OC[C@H](c2cc4c(cc2O)OCO4)C3)O1,Isoflavanones,Rhamnaceae,Berchemia,Berchemia discolor,10.1021/NP060418W,GBIF Backbone Taxonomy,species,accepted,Berchemia discolor,Berchemia discolor
LTS0182785,ADVVUFYZTDQZLS-UHFFFAOYSA-N,CC1(C)C=Cc2c(ccc3c2OCC(c2cc4c(cc2O)OCO4)C3)O1,Isoflavanones,Fabaceae,Dalbergia,Dalbergia hupeana,10.1248/CPB.37.2136,GBIF Backbone Taxonomy,species,accepted,Dalbergia hupeana,Dalbergia hupeana
LTS0182785,ADVVUFYZTDQZLS-UHFFFAOYSA-N,CC1(C)C=Cc2c(ccc3c2OCC(c2cc4c(cc2O)OCO4)C3)O1,Isoflavanones,Fabaceae,Dalbergia,Dalbergia nitidula,10.1039/P19780000137,GBIF Backbone Taxonomy,species,accepted,Dalbergia nitidula,Dalbergia nitidula
LTS0182785,ADVVUFYZTDQZLS-UHFFFAOYSA-N,CC1(C)C=Cc2c(ccc3c2OCC(c2cc4c(cc2O)OCO4)C3)O1,Isoflavanones,Rhamnaceae,Berchemia,Berchemia discolor,10.1021/NP060418W,GBIF Backbone Taxonomy,species,accepted,Berchemia discolor,Berchemia discolor
LTS0182785,ADVVUFYZTDQZLS-UHFFFAOYSA-N,CC1(C)C=Cc2c(ccc3c2OCC(c2cc4c(cc2O)OCO4)C3)O1,Isoflavanones,Rhamnaceae,Berchemia,Berchemia discolor,10.1021/NP060418W.S001,GBIF Backbone Taxonomy,species,accepted,Berchemia discolor,Berchemia discolor
LTS0269439,ADZWGGDYJZWMBY-RCSOTXLPSA-N,CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(c2O)O/C(=C\c2ccc(O)c(O)c2)C3=O)[C@H](O)[C@@H](O)[C@@H]1OC(C)=O,Aurones,Asteraceae,Bidens,Bidens pilosa,10.1016/S0031-9422(97)80026-X,GBIF Backbone Taxonomy,species,accepted,Bidens pilosa,Bidens pilosa
LTS0269439,ADZWGGDYJZWMBY-RCSOTXLPSA-N,CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(c2O)O/C(=C\c2ccc(O)c(O)c2)C3=O)[C@H](O)[C@@H](O)[C@@H]1OC(C)=O,Aurones,Asteraceae,Bidens,Bidens pilosa,10.1055/S-2006-961881,GBIF Backbone Taxonomy,species,accepted,Bidens pilosa,Bidens pilosa
LTS0269439,ADZWGGDYJZWMBY-RCSOTXLPSA-N,CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(c2O)O/C(=C\c2ccc(O)c(O)c2)C3=O)[C@H](O)[C@@H](O)[C@@H]1OC(C)=O,Aurones,Asteraceae,Microglossa,Microglossa pyrifolia,10.1055/S-2006-959482,GBIF Backbone Taxonomy,species,accepted,Microglossa pyrifolia,Microglossa pyrifolia
LTS0213415,ADZWGGDYJZWMBY-UHFFFAOYSA-N,CC(=O)OCC1OC(Oc2ccc3c(c2O)OC(=Cc2ccc(O)c(O)c2)C3=O)C(O)C(O)C1OC(C)=O,Aurones,Asteraceae,Bidens,Bidens pilosa,10.1016/S0031-9422(97)80026-X,GBIF Backbone Taxonomy,species,accepted,Bidens pilosa,Bidens pilosa
LTS0213415,ADZWGGDYJZWMBY-UHFFFAOYSA-N,CC(=O)OCC1OC(Oc2ccc3c(c2O)OC(=Cc2ccc(O)c(O)c2)C3=O)C(O)C(O)C1OC(C)=O,Aurones,Asteraceae,Microglossa,Microglossa pyrifolia,10.1055/S-2006-959482,GBIF Backbone Taxonomy,species,accepted,Microglossa pyrifolia,Microglossa pyrifolia
LTS0139130,AEAIWNGAMDGGNB-UHFFFAOYSA-N,COc1c(CC=C(C)C)c(O)cc2c1-c1oc3cc(O)ccc3c1CO2,Pterocarpan,Fabaceae,Glycyrrhiza,Glycyrrhiza uralensis,10.3987/COM-97-7906,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza uralensis,Glycyrrhiza uralensis
LTS0116034,AEJHNOKKBPMESA-RMXUFEBFSA-N,CC1=C[C@@H](c2c(O)ccc([C@H]3CC(=O)c4ccc(O)cc4O3)c2O)[C@H](C(=O)c2ccc(O)cc2O)[C@@H](c2ccc(O)cc2O)C1,Chalcones,Moraceae,Morus,Morus macroura,10.1248/CPB.52.1190,GBIF Backbone Taxonomy,species,accepted,Morus macroura,Morus macroura
